id,street,street_from,street_to,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,geometry_len_km,geometry_crs,geometry
1180,Wellington St W,Strachan Ave,Niagara St,Collector,Collector,2020,Bike Lane,2020,6/12/2020,PL,"OCT 2020 SV: https://www.google.ca/maps/@43.6417751,-79.4063176,3a,75y,248.59h,70.29t/data=!3m7!1e1!3m5!1s458pghzfBX_10CDdpH2jSw!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu; Sep 2020 SV: https://www.google.ca/maps/@43.6408713,-79.4110837,3a,75y,261.1h",,,,,,,,,,0.4468303375146363,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.41147 43.64076, -79.41025 43.64101, -79.40964 43.64113, -79.40852 43.64136, -79.40735 43.6416, -79.40644 43.64178, -79.40612 43.64184))"
1181,Douro St,Shaw St,Strachan Ave,Collector,Collector,2020,Cycle Track,2020,6-Jun-20,PBL,"Protected bike lane, 2020 install, no infra prior: https://www.google.com/maps/@43.6405897,-79.4129444,3a,75y,299.24h,68.59t/data=!3m7!1e1!3m5!1sDm5JnKDsKNu5CEZxuoFeYQ!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,0.26371800754470814,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.41471 43.64064, -79.41337 43.6406, -79.41255 43.64057, -79.41221 43.64059, -79.41147 43.64076))"
1182,Rathburn Rd,The East Mall,Martin Grove Rd,Minor Arterial,Arterial,2001,Bike Lane,2009,Pre 2009,PL,,2020,Jun - Sep 2020,BUF,"PL upgrade to BUF minus at intersections; OCT 2020 SV: https://www.google.com/maps/@43.6567186,-79.5566252,3a,75y,106.83h,67.1t/data=!3m7!1e1!3m5!1sLWih6WTNAaUgukerJXuZPQ!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu",,,,,,0.7629427444358023,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.55524 43.65704, -79.55525 43.65704, -79.55561 43.65698, -79.55575 43.65696, -79.55699 43.65667, -79.55763 43.65652, -79.56065 43.65581, -79.56151 43.6556, -79.56423 43.65496, -79.56428 43.65495))"
1183,Ellis Ave,The Queensway,Martin Goodman Trail,Collector,Collector,2020,Bike Lane,2020,1-Jul-20,BUF,"INST 2020, BUF lane: https://www.google.com/maps/@43.6366084,-79.4655939,3a,75y,63.01h,77.02t/data=!3m7!1e1!3m5!1sRtoC-lKo0r0ePPIWKp3llQ!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu, no infra prior",,,,,,,,,,0.22877685650958884,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.46645 43.63777, -79.46626 43.63756, -79.46599 43.63726, -79.46583 43.63704, -79.46569 43.63692, -79.46556 43.63674, -79.46529 43.63635, -79.46509 43.63611, -79.465 43.63601))"
1184,Douro St,King St W,Shaw St,Local,Local,2020,Bike Lane,2020,6-Jun-20,PL,"PL, no infra prior: Street: https://www.google.com/maps/@43.6407163,-79.4159081,3a,75y,110.66h,77.11t/data=!3m7!1e1!3m5!1sLneUzwxsE1svYyi5HTSAsg!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,0.1843116580431936,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.41664 43.64111, -79.41654 43.64083, -79.41625 43.6407, -79.4157 43.64068, -79.41471 43.64064))"
1185,Sumach St,Shuter St,King St E,Local,Local,2020,Bike Lane - Contraflow,2020,Aug-Oct 2020,PL,"OCT 2020 SV: https://www.google.com/maps/@43.6555957,-79.3583911,3a,75y,345.78h,75.18t/data=!3m7!1e1!3m5!1sSev99O4zmHTYp46NgOpciQ!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,0.3148519187002775,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.35842 43.65558, -79.35857 43.65596, -79.35892 43.65683, -79.35908 43.65719, -79.3593 43.65771, -79.35951 43.6583))"
1186,Rathburn Rd,Ravencrest Dr,Islington Ave,Collector,Collector,2010,Bike Lane,2010,,PL,"PL installed 2010, https://www.google.com/maps/@43.6603086,-79.541023,3a,75y,254.21h,83.49t/data=!3m7!1e1!3m5!1s1wS--bRupcpPJIe8QGS9EA!2e0!5s20110801T000000!7i13312!8i6656?entry=ttu, NO UPGRADES SINCE",,,,,,,,,,1.5441699435242704,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.53119 43.66241, -79.53236 43.66218, -79.5326 43.66213, -79.53345 43.66192, -79.53457 43.66169, -79.5356 43.66147, -79.53852 43.66083, -79.53906 43.66072, -79.54055 43.66041, -79.54184 43.66011, -79.54254 43.66, -79.54323 43.65986, -79.54431 43.65958, -79.54534 43.65935, -79.54555 43.65932, -79.54641 43.65912, -79.54655 43.65908, -79.54755 43.65883, -79.5486 43.6586, -79.54912 43.65849, -79.54955 43.65839))"
1187,Sentinel Rd,The Pond Rd,Dovehouse Ave,Collector,Collector,2007,Bike Lane,2009,Pre-2009,PL,"PL installed, pre 2009, no upgr since: https://www.google.com/maps/@43.7604426,-79.4998031,3a,75y,186.45h,76.84t/data=!3m7!1e1!3m5!1swORfKfyXt3BFSwpEhzYojg!2e0!5s20090501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,2.6919026419435945,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.49325 43.74861, -79.4936 43.74936, -79.4938 43.74971, -79.49419 43.75044, -79.49428 43.75059, -79.49434 43.75071, -79.49439 43.7508, -79.49448 43.75092, -79.49462 43.75106, -79.49475 43.75117, -79.49485 43.75123, -79.49492 43.75127, -79.49509 43.75137, -79.49523 43.75145, -79.49566 43.75168, -79.49579 43.75175, -79.49585 43.75177, -79.49592 43.75179, -79.496 43.75182, -79.49606 43.75184, -79.49612 43.75185, -79.49621 43.75186, -79.49625 43.75187, -79.49633 43.75189, -79.49642 43.75189, -79.4965 43.7519, -79.49659 43.75191, -79.49669 43.75194, -79.4969 43.75194, -79.49702 43.75196, -79.49713 43.75199, -79.49723 43.75202, -79.49735 43.75206, -79.49743 43.75209, -79.49753 43.75214, -79.49763 43.75218, -79.4977 43.75222, -79.49782 43.75228, -79.49789 43.75231, -79.49797 43.75234, -79.49806 43.75239, -79.49816 43.75244, -79.49828 43.75249, -79.49837 43.75253, -79.49845 43.75259, -79.49852 43.75262, -79.49859 43.75268, -79.49865 43.75275, -79.49873 43.7528, -79.49879 43.75285, -79.49885 43.7529, -79.49893 43.753, -79.49896 43.75306, -79.499 43.75311, -79.49905 43.75319, -79.49911 43.75326, -79.4992 43.75337, -79.49927 43.75346, -79.49934 43.75355, -79.49938 43.75362, -79.49946 43.75374, -79.49949 43.75379, -79.49958 43.7539, -79.49967 43.75404, -79.49976 43.75414, -79.49983 43.75423, -79.49988 43.7543, -79.49993 43.75437, -79.49998 43.75444, -79.50003 43.75453, -79.50008 43.75465, -79.50011 43.75476, -79.50014 43.75485, -79.50015 43.75492, -79.50015 43.755, -79.50013 43.75511, -79.50011 43.7552, -79.50009 43.75528, -79.50004 43.75537, -79.5 43.75547, -79.49994 43.75557, -79.49986 43.75568, -79.49981 43.75578, -79.49977 43.75588, -79.49971 43.75598, -79.49968 43.75608, -79.49951 43.75639, -79.49909 43.75714, -79.49907 43.75732, -79.49906 43.7574, -79.49905 43.75745, -79.49907 43.75751, -79.49906 43.75756, -79.49907 43.75764, -79.49909 43.75768, -79.4991 43.75773, -79.49911 43.75778, -79.49914 43.75787, -79.49918 43.75791, -79.49919 43.75795, -79.4995 43.75867, -79.49953 43.75875, -79.49955 43.75883, -79.49957 43.7589, -79.49958 43.75897, -79.4996 43.75905, -79.49961 43.75913, -79.49962 43.7592, -79.49963 43.7593, -79.49963 43.75942, -79.49965 43.75951, -79.49965 43.75961, -79.49966 43.75975, -79.49965 43.75985, -79.49966 43.75992, -79.49968 43.76, -79.49969 43.7601, -79.49973 43.76022, -79.49974 43.7603, -79.49976 43.76041, -79.4998 43.76051, -79.49984 43.76061, -79.49989 43.76071, -79.49993 43.76083, -79.49996 43.76093, -79.5 43.76106, -79.50052 43.76224, -79.50086 43.76336, -79.50104 43.76398, -79.50113 43.76427, -79.50123 43.76454, -79.50128 43.76468, -79.50128 43.76469, -79.50133 43.76481, -79.50141 43.76525, -79.50142 43.76532, -79.50141 43.76537, -79.50141 43.76545, -79.50139 43.76552, -79.50138 43.76554, -79.50138 43.76558, -79.50137 43.76563, -79.50136 43.76568, -79.50132 43.76577, -79.50129 43.76583, -79.50126 43.7659, -79.5012 43.76601, -79.50115 43.76612, -79.50109 43.7662, -79.50105 43.76628, -79.50103 43.76637, -79.50103 43.76638, -79.50103 43.76643, -79.50103 43.76647, -79.50103 43.76658, -79.50106 43.76669, -79.50108 43.76678, -79.5012 43.76707, -79.5012 43.76708, -79.50124 43.76716, -79.50127 43.76723, -79.50131 43.76736, -79.50137 43.76749, -79.5017 43.76827, -79.50249 43.77001))"
1188,Huntingwood Dr,Brimley Rd,Commander Blvd,Minor Arterial,Arterial,2006,Cycle Track,2013,2012-2014,PL,"Installed sometime between 2012 and 2014: https://www.google.com/maps/@43.7984302,-79.2734226,3a,34.5y,79.12h,87.84t/data=!3m7!1e1!3m5!1s98PiZEWKFDaM2EQApXxkqw!2e0!5s20141001T000000!7i13312!8i6656?entry=ttu",,,,,,,,Construction may be planned for PBL in 2023-24,,0.31524973366586456,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.27337 43.79841, -79.27262 43.79859, -79.27253 43.79859, -79.27242 43.79862, -79.27229 43.79863, -79.27216 43.79864, -79.27206 43.79864, -79.27193 43.79863, -79.27181 43.79863, -79.27171 43.79862, -79.27159 43.79859, -79.27086 43.79842, -79.27057 43.79836, -79.26961 43.7981))"
1189,Dawes Rd,Victoria Park Ave,Secord Ave,Minor Arterial,Arterial,2008,Bike Lane,2011,Aug 2011 - May 2012,PL,"May 2012 SV: https://www.google.com/maps/@43.6948408,-79.2973522,3a,25y,354.44h,82.63t/data=!3m7!1e1!3m5!1s6ZcBiiX2OW-rndpNbI2FEQ!2e0!5s20120501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,1.5076040251915421,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.29723 43.69353, -79.29723 43.69354, -79.29728 43.69409, -79.29733 43.69458, -79.29734 43.69492, -79.29739 43.6952, -79.29746 43.69567, -79.29744 43.6959, -79.29741 43.69613, -79.29731 43.69652, -79.29722 43.69689, -79.29721 43.69698, -79.29711 43.69736, -79.29711 43.6974, -79.29709 43.69749, -79.29707 43.6978, -79.29707 43.69825, -79.29707 43.69857, -79.29707 43.699, -79.29703 43.69963, -79.29698 43.70046, -79.29691 43.7009, -79.29691 43.70114, -79.29694 43.70133, -79.29693 43.70179, -79.29693 43.70226, -79.2969 43.70302, -79.29689 43.70312, -79.29684 43.7035, -79.29671 43.70391, -79.29652 43.70424, -79.29642 43.70439, -79.29606 43.70499, -79.29559 43.70585, -79.29548 43.70605, -79.29545 43.70617, -79.29542 43.70632, -79.29537 43.70655, -79.29536 43.70662, -79.29534 43.70664, -79.29532 43.70666, -79.29529 43.70667, -79.29509 43.70675))"
1190,Dupont St,Annette St,70 M W Lansdowne Ave,Major Arterial,Arterial,2008,Bike Lane,2008,,PL,"no further infrastructure upgrades, simple paint refresh",,,,,,,,,,0.9699928793123653,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.45878 43.66449, -79.45879 43.66448, -79.45876 43.66447, -79.45856 43.66447, -79.45843 43.66445, -79.45799 43.66434, -79.45776 43.66425, -79.45726 43.6644, -79.45726 43.6644, -79.45725 43.6644, -79.45704 43.66445, -79.45704 43.66445, -79.45666 43.66453, -79.45659 43.66457, -79.45659 43.66457, -79.45619 43.66463, -79.45608 43.66466, -79.45587 43.66474, -79.45567 43.6648, -79.4555 43.66485, -79.4555 43.66485, -79.45416 43.66512, -79.45242 43.6655, -79.45182 43.66563, -79.45125 43.66575, -79.45108 43.66576, -79.45062 43.66586, -79.45005 43.66597, -79.44904 43.66617, -79.44863 43.66625, -79.4486 43.66626, -79.4479 43.66641, -79.44729 43.66653))"
1191,Christie St,St Clair Ave W,Dupont St,Minor Arterial,Arterial,2007,Bike Lane,2009,Pre-2009,PL,"(k) existed as of July 2009. https://www.google.com/maps/@43.6760374,-79.4233406,3a,75y,335.07h,92.56t/data=!3m7!1e1!3m5!1s2JOLObVEZyu-9JN0dH09_Q!2e0!5s20090701T000000!7i13312!8i6656?entry=ttu. no further infrastructure upgrades.",,,,,,,,,,1.1738371489970396,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.42154 43.67162, -79.42185 43.67242, -79.42201 43.67282, -79.42216 43.67323, -79.42227 43.67353, -79.42238 43.67384, -79.42259 43.6744, -79.42271 43.67478, -79.42272 43.67481, -79.42299 43.67542, -79.42309 43.67556, -79.42318 43.67572, -79.42331 43.67604, -79.4234 43.67628, -79.42349 43.67651, -79.42351 43.67664, -79.42356 43.6769, -79.42363 43.67712, -79.42369 43.67733, -79.42376 43.67749, -79.42382 43.6776, -79.42393 43.67778, -79.42405 43.67795, -79.42428 43.67822, -79.42447 43.67869, -79.42501 43.67999, -79.42506 43.68011, -79.42537 43.68086, -79.42552 43.68123, -79.42572 43.68171))"
1192,Huntingwood Dr,Ridgecrest Dr,Brimley Rd,Minor Arterial,Arterial,2020,Cycle Track,2020,,BUF,Buffered lane installed 2020,,,,,,,,Construction may be planned for PBL in 2023-24,,3.939892487564593,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.31521 43.78449, -79.31444 43.78467, -79.31241 43.78515, -79.31095 43.78548, -79.30922 43.7859, -79.30843 43.78627, -79.30801 43.78699, -79.30789 43.78779, -79.3077 43.78843, -79.30725 43.78904, -79.30672 43.78933, -79.30558 43.78968, -79.30378 43.79009, -79.3023 43.79044, -79.30054 43.79083, -79.29938 43.79111, -79.29811 43.79151, -79.29749 43.79218, -79.29659 43.79362, -79.29604 43.79427, -79.29556 43.79458, -79.29477 43.79482, -79.29345 43.79515, -79.29199 43.7952, -79.29065 43.79547, -79.28857 43.79607, -79.28638 43.79654, -79.28344 43.79706, -79.28166 43.79741, -79.27882 43.79801, -79.27774 43.79813, -79.2756 43.79816, -79.27444 43.79818, -79.27337 43.79841))"
1193,Bloor St W,Runnymede Rd,Dundas St W,Major Arterial,Arterial,2020,Cycle Track,2020,"Summer, 2020",PBL,"PBL installed 2020, no infrastructure prior to this date: https://www.google.com/maps/@43.653404,-79.4660226,3a,75y,80.51h,81.17t/data=!3m7!1e1!3m5!1scDQ9CfT28hzEbJcJaboVow!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,2.0046894863934503,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.45244 43.65632, -79.45245 43.65632, -79.45382 43.65604, -79.45427 43.65594, -79.45436 43.65593, -79.45689 43.6554, -79.45705 43.65535, -79.45865 43.65502, -79.45881 43.65499, -79.46005 43.65471, -79.46018 43.65468, -79.46104 43.65449, -79.46234 43.6542, -79.46322 43.65401, -79.46371 43.6539, -79.4653 43.65354, -79.46657 43.65327, -79.4669 43.6532, -79.46812 43.65294, -79.46871 43.65282, -79.47003 43.65252, -79.47118 43.65226, -79.47179 43.65213, -79.47287 43.65188, -79.47409 43.65161, -79.47518 43.65136, -79.4763 43.65114))"
1194,Wilmington Ave,Finch Ave W,Sheppard Ave W,Minor Arterial,Arterial,2020,Bike Lane - Buffered,2020,Jul 1st-22nd 2020,BUF,"No cycling infrastructure prior to Jul 2019; SV Dec 2020: https://www.google.com/maps/@43.7590671,-79.4553491,3a,75y,0.31h,78.59t/data=!3m7!1e1!3m5!1s6si8P0L_SWnKURVLF70W2A!2e0!5s20201201T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,2.094461976628753,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.46072 43.77025, -79.46042 43.76947, -79.45972 43.76777, -79.45908 43.76625, -79.45897 43.76606, -79.45825 43.76532, -79.45763 43.76459, -79.45729 43.76376, -79.45692 43.76284, -79.45625 43.76122, -79.45594 43.76044, -79.45528 43.75889, -79.45431 43.75653, -79.45375 43.75514, -79.45351 43.75457, -79.45317 43.75382, -79.45264 43.75328, -79.45192 43.75269))"
1195,Shuter St,Sherbourne St,River St,Minor Arterial,Arterial,2003,Cycle Track,2007,pre-2007,PL,"original infrastructure is PL installed prior to sep 2007, SV: https://www.google.com/maps/@43.6569251,-79.3650546,3a,75y,270.05h,78.7t/data=!3m7!1e1!3m5!1sjBju8eOEEa5kOyECSoD51A!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",2020,,PBL,,,,,,,1.1069187685241242,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37012 43.65616, -79.36973 43.65625, -79.36948 43.6563, -79.36928 43.6563, -79.36903 43.65631, -79.36862 43.65632, -79.36836 43.65633, -79.36815 43.65633, -79.36801 43.65634, -79.36794 43.65634, -79.3676 43.65637, -79.36695 43.6565, -79.36632 43.65665, -79.36566 43.65679, -79.36562 43.6568, -79.365 43.65694, -79.36487 43.65698, -79.3645 43.65705, -79.36385 43.65719, -79.36375 43.65722, -79.36351 43.65727, -79.36348 43.65727, -79.36283 43.65742, -79.3627 43.65745, -79.36238 43.65752, -79.36203 43.6576, -79.3608 43.65787, -79.36062 43.65791, -79.36036 43.65796, -79.36004 43.65806, -79.35966 43.65821, -79.35951 43.6583, -79.35887 43.65868, -79.3582 43.65909, -79.35814 43.65912, -79.35746 43.65952))"
1196,Bloor St W,Shaw St,Bathurst St,Major Arterial,Arterial,2016,Cycle Track,2016,1-Aug-16,PBL,"No infra prior to 2016, installed PBL 2016: https://www.google.com/maps/@43.6632227,-79.4198379,3a,75y,271.57h,87.9t/data=!3m7!1e1!3m5!1sn9jqIGJ2W1SvyZsZHhbC3Q!2e0!5s20161101T000000!7i13312!8i6656?entry=ttu",2018,,PBL,"No changes evident, perhaps small changes, no change in type",,,,,,1.0128607389859112,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.42327 43.66251, -79.42206 43.66278, -79.42162 43.66287, -79.42091 43.66303, -79.42025 43.66317, -79.41887 43.66347, -79.41842 43.66358, -79.41722 43.66383, -79.41611 43.66407, -79.41599 43.66409, -79.41486 43.66434, -79.41365 43.66462, -79.41244 43.66489, -79.41184 43.665, -79.41121 43.66512, -79.41121 43.66512))"
1197,Conlins Rd,Sheppard Ave E,Canmore Blvd,Collector,Collector,2009,Cycle Track,2009,9/30/2009,PL,,2020,8-Jul-20,PBL,"Sep 2020 SV: https://www.google.com/maps/@43.7929718,-79.1852561,3a,75y,330.06h,85.07t/data=!3m7!1e1!3m5!1s12k6o2hObw41oAyMJCduqQ!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu, https://www.google.com/maps/@43.7944458,-79.1858918,3a,75y,330.06h,85.07t/da",,,,,,1.3053132705776072,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.18525 43.79297, -79.18525 43.79297, -79.18588 43.79439, -79.18643 43.79565, -79.1865 43.79582, -79.18654 43.7959, -79.18726 43.79757, -79.18726 43.79759, -79.18729 43.79766, -79.18731 43.79771, -79.18732 43.79773, -79.18741 43.79793, -79.18748 43.7981, -79.18832 43.80003, -79.1884 43.80023, -79.18859 43.80067, -79.18879 43.80112, -79.18963 43.803, -79.19015 43.80416))"
1198,Richmond St E,Yonge St,Parliament St,Major Arterial,Arterial,2015,Cycle Track,2015,Sep - Nov 2015,PBL,"SV MAY 2016: https://www.google.com/maps/@43.6526887,-79.3744512,3a,75y,279.91h,72.28t/data=!3m7!1e1!3m5!1sFqZzFHofSqdisu5rV7pdsg!2e0!5s20160501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,1.2586666255749053,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37898 43.65169, -79.3782 43.65187, -79.37776 43.65196, -79.37663 43.6522, -79.37637 43.65226, -79.37548 43.65247, -79.3737 43.65286, -79.37334 43.65281, -79.37304 43.65276, -79.37297 43.65274, -79.37291 43.65273, -79.37283 43.6527, -79.37271 43.65267, -79.37262 43.65266, -79.37247 43.65266, -79.37237 43.65266, -79.37225 43.65268, -79.37161 43.65282, -79.37114 43.65292, -79.36964 43.65327, -79.36915 43.65338, -79.36861 43.6535, -79.36854 43.65351, -79.36845 43.65353, -79.36801 43.65363, -79.36673 43.65393, -79.36531 43.65426, -79.3645 43.65445, -79.36437 43.65448, -79.36402 43.65456))"
1199,Richmond St W,York St,Yonge St,Major Arterial,Arterial,2015,Cycle Track,2015,May 2016 - Aug 2017,PBL,"(L: May 2016 - Aug 2017), I suggest 2015.",,,,,,,,,,0.47665011940712,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37898 43.65169, -79.38133 43.65117, -79.3818 43.65106, -79.38267 43.65087, -79.38465 43.65044))"
1200,Richmond St W,Brant St,York St,Major Arterial,Arterial,2014,Cycle Track,2014,Apr-Sep 2014,BUF,BUF installed except at intersections,2015,Sep 2014 - Apr 2015,PBL,"Bollards already installed May 2015 SV: https://www.google.com/maps/@43.6478754,-79.3961803,3a,75y,262.81h,86.2t/data=!3m7!1e1!3m5!1siTDkiuAYJbyUbFkrVx7fNA!2e0!5s20150501T000000!7i13312!8i6656?entry=ttu",,,,,,1.1817466055725208,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.38465 43.65044, -79.38612 43.65012, -79.38644 43.65006, -79.38714 43.64991, -79.3877 43.64978, -79.38918 43.64946, -79.3908 43.64913, -79.39209 43.64885, -79.39233 43.6488, -79.39248 43.64875, -79.39328 43.64839, -79.39457 43.64811, -79.39522 43.64796, -79.39542 43.64792, -79.39597 43.64781, -79.39658 43.64787, -79.39665 43.64787, -79.39669 43.64786, -79.39674 43.64786, -79.39787 43.64765, -79.39866 43.64747))"
1201,Dundas St E,Sackville St,Broadview St,Major Arterial,Arterial,2020,Cycle Track,2020,15-Jun-20,PBL,"Sharrows are the original infrastructure; PL was later installed betw. OCT 2020 - JUN 2021: https://www.google.com/maps/@43.6501803,-79.4405453,3a,75y,92.07h,73.32t/data=!3m7!1e1!3m5!1slBm0V9eyQySu1uvkaB5AtA!2e0!5s20191001T000000!7i16384!8i8192?authuser=",,,,,,,,,,0.9749669853587151,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.363 43.66009, -79.36178 43.66036, -79.35931 43.66093, -79.35664 43.66156, -79.35639 43.66162, -79.35639 43.66162, -79.35609 43.66166, -79.35589 43.66168, -79.35573 43.6617, -79.35568 43.6617, -79.35566 43.66171, -79.35521 43.66176, -79.35508 43.66178, -79.35491 43.6618, -79.3545 43.66186, -79.35389 43.66192, -79.35362 43.66197, -79.35309 43.66208, -79.35225 43.66224, -79.3518 43.66236, -79.35136 43.66247))"
1202,Woodbine Ave,Gerrard St E,O'Connor Dr,Major Arterial,Arterial,2017,Cycle Track,2017,Aug - Sep 2017,PBL,"Aug 2018 SV: https://www.google.com/maps/@43.6965077,-79.3174049,3a,75y,341.23h,70.06t/data=!3m7!1e1!3m5!1sFhEVtvOheTea6mXu0NbOAg!2e0!5s20180801T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,2.2559476705238084,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.31075 43.68078, -79.31075 43.68079, -79.31131 43.68214, -79.31184 43.68342, -79.31221 43.68431, -79.3126 43.68526, -79.31278 43.68568, -79.31309 43.6864, -79.31381 43.6881, -79.31452 43.68965, -79.31483 43.69038, -79.31513 43.69109, -79.31574 43.69249, -79.31586 43.69281, -79.31609 43.69336, -79.31648 43.69421, -79.31653 43.6943, -79.31682 43.69503, -79.31712 43.69572, -79.31743 43.69644, -79.31775 43.69712, -79.31802 43.69774, -79.31823 43.69822, -79.31837 43.69859, -79.31868 43.69927, -79.31903 43.70016))"
1204,Bloor St E,Church St,Sherbourne St,Collector,Collector,2020,Cycle Track,2020,29-Jun-20,PBL,"PBL inst 2020: https://www.google.com/maps/@43.6716337,-79.3802334,3a,75y,80.01h,89.07t/data=!3m7!1e1!3m5!1s2BOnp8-4CJmWvg0GuQOzKw!2e0!5s20201101T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,0.5275915359519188,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.37685 43.67236, -79.37947 43.67183, -79.38315 43.67103))"
1205,Vaughan Rd,Northcliffe Blvd,Oakwood Ave,Collector,Collector,2020,Bike Lane,2020,"Jun 12th, 2020",PL,"Construction Update (toronto.ca) estimated project end on jun 15, google earth satellite imagery shows construction was done Jun 12th 2020; https://www.toronto.ca/wp-content/uploads/2020/03/9663-Oakwood_PE3_InformationPanels_WEB.pdf",,,,No upgrades,,,,,,0.5590793579238282,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.44717 43.69472, -79.4461 43.69438, -79.4457 43.69428, -79.44545 43.69421, -79.4446 43.69397, -79.44328 43.69354, -79.44311 43.69348, -79.4426 43.69332, -79.4424 43.69328, -79.44221 43.69321, -79.44206 43.69315, -79.44183 43.69308, -79.44158 43.69299, -79.44124 43.69285, -79.44084 43.69265))"
1206,Bayview Ave,Rosedale Valley Rd,River St,Major Arterial,Arterial,2020,Bi-Directional Cycle Track,2020,"Jun 12 - Aug 22, 2020",PBL,"SV Nov 2020 after installation, no prior infrastructure: https://www.google.com/maps/@43.6695288,-79.3592123,3a,75y,140.18h,87.01t/data=!3m7!1e1!3m5!1ssOYCjpFl0J0NX8u0DCLh_w!2e0!5s20201101T000000!7i16384!8i8192?entry=ttu",2021,1-May-21,PBL,Don’t see many changes from 2020.,,,,,,0.47122598163164986,+proj=longlat +datum=WGS84 +no_defs,"MULTILINESTRING ((-79.36015 43.6702, -79.36009 43.67015, -79.35973 43.66989, -79.35965 43.66983, -79.35953 43.66974, -79.35918 43.66948, -79.35914 43.66944, -79.3591 43.66941, -79.35906 43.66938, -79.35902 43.66935, -79.35898 43.66932, -79.35894 43.66929, -79.35891 43.66926, -79.35887 43.66922, -79.35883 43.66919, -79.35879 43.66916, -79.35876 43.66912, -79.35872 43.66909, -79.35869 43.66906, -79.35866 43.66902, -79.35863 43.669, -79.35862 43.66899, -79.35859 43.66895, -79.35856 43.66892, -79.35853 43.66888, -79.3585 43.66885, -79.35847 43.66882, -79.35845 43.6688, -79.35842 43.66876, -79.3584 43.66873, -79.35837 43.66871, -79.35836 43.66869, -79.35835 43.66867, -79.35833 43.66864, -79.35831 43.66861, -79.35829 43.66858, -79.35827 43.66855, -79.35825 43.66852, -79.35823 43.66848, -79.35821 43.66845, -79.35819 43.66842, -79.35818 43.66839, -79.35816 43.66836, -79.35815 43.66832, -79.35813 43.66829, -79.35811 43.66824, -79.35809 43.6682, -79.35807 43.66817, -79.35806 43.66815, -79.35804 43.6681, -79.35802 43.66805, -79.358 43.668, -79.35798 43.66795, -79.35796 43.6679, -79.35795 43.66785, -79.35793 43.6678, -79.35792 43.66775, -79.3579 43.66771, -79.35789 43.66766, -79.35787 43.66761, -79.35787 43.66759, -79.35786 43.66756, -79.35781 43.66739, -79.35777 43.66726, -79.35776 43.66721, -79.35771 43.66704, -79.35768 43.66697, -79.35765 43.66687, -79.3576 43.6667, -79.35757 43.66661, -79.35754 43.66653))"
