OID_,ID_CITY,bike_rout0,street_na0,bikeway_t0,subtype,status,street_se0,overall_d0,bikeway_d0,vehicle_d0,speed_lim0,surface_t0,aaa_netwo0,aaa_segme0,w_n_bound0,e_s_bound0,snow_remo0,year_of_c0,construct0,upgrade_y0,notes,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_MIN_TRANSFORM,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MIN_HTYPE,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_MIN_TRANSFORM,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL1318,UPGR1_MIN_HTYPE,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_MIN_TYPE,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING,Categorized_Infra,MAP_LINK
862,297325,Wales Duchess,Kingsway,Protected Bike Lanes,OSB,Active,Arterial,NS,2W,Off Street, ,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,2020, , , ,476,VAN-R47,N,COMPLETE,N, ,Yes,Y,536,Y,Duchess St,Wales Duchess,Kingsway,Wales Duchess,Kingsway,Wales St,NO,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,69.67765133,Arterial,No,0,Active,OSB,Paved,Protected Bike Lanes,Protected Bike Lanes,Off Street,Protected Bike Lanes,NtoPBL,"Prior to instalaltion, no lanes: https://www.google.com/maps/@49.2393168,-123.0524114,3a,80.6y,140.93h,73.89t/data=!3m7!1e1!3m5!1scAXbFwKB-CIvngW4yjLtAw!2e0!5s20090701T000000!7i13312!8i6656 Accoring to google earth, finished between 1/2013 and 5/2013 (as",STSAT,Y,PBL,PBL,Late Winter/Spring 2013,2013,2020, , , ,N, , , ,,,, , , , , ,,Changes from 2020 to 2013 corresponsing with installation of new space on sidewalk (lane markings added to denote 2 way bike track), , ,"49.23914937383667, -123.05217553991238","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.05256626893141, 49.239330356157005], [-123.05178481089337, 49.23896839151632]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.05256626893141, 49.239330356157005], [-123.05178481089337, 49.23896839151632]] }","[-123.05256626893141, 49.239330356157005], [-123.05178481089337, 49.23896839151632]",0,https://www.google.com/maps/place/49.23914937383667 -123.05217553991238
997,297771,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,Yes,2009, , , ,475,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,535,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,39.72570765,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22439475075053, -123.04106518621327","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04105569819974, 49.22457331435444], [-123.04107439488686, 49.22422144260925], [-123.04107468031205, 49.22421618747354]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04105569819974, 49.22457331435444], [-123.04107439488686, 49.22422144260925], [-123.04107468031205, 49.22421618747354]] }","[-123.04105569819974, 49.22457331435444], [-123.04107439488686, 49.22422144260925], [-123.04107468031205, 49.22421618747354]",0,https://www.google.com/maps/place/49.22439475075053 -123.04106518621327
2557,298068,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,474,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,534,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,99.43161084,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22250326804442, -123.04116615806112","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04114218786475, 49.22295019930004], [-123.0411901282575, 49.22205633678881]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04114218786475, 49.22295019930004], [-123.0411901282575, 49.22205633678881]] }","[-123.04114218786475, 49.22295019930004], [-123.0411901282575, 49.22205633678881]",0,https://www.google.com/maps/place/49.22250326804442 -123.04116615806112
1106,298066,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,473,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,533,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,37.01520477,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.221889967719086, -123.04119934822104","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.0411901282575, 49.22205633678881], [-123.04119014196965, 49.22205631159716], [-123.04120855605846, 49.22172359520339]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.0411901282575, 49.22205633678881], [-123.04119014196965, 49.22205631159716], [-123.04120855605846, 49.22172359520339]] }","[-123.0411901282575, 49.22205633678881], [-123.04119014196965, 49.22205631159716], [-123.04120855605846, 49.22172359520339]",0,https://www.google.com/maps/place/49.221889967719086 -123.04119934822104
2730,294907,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,472,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,532,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,12.51797209,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22380147299846, -123.04109709997758","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04109413761357, 49.22385774079269], [-123.0411000623416, 49.22374520520423]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04109413761357, 49.22385774079269], [-123.0411000623416, 49.22374520520423]] }","[-123.04109413761357, 49.22385774079269], [-123.0411000623416, 49.22374520520423]",0,https://www.google.com/maps/place/49.22380147299846 -123.04109709997758
1107,298067,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,471,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,531,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,115.9494214,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22120240590703, -123.04123612117624","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04120855605846, 49.22172359520339], [-123.04120855465375, 49.221723557423765], [-123.04121379015623, 49.221621749792234], [-123.04123831894447, 49.22116001742077], [-123.0412639","{ ""type"": ""LineString"", ""coordinates"": [[-123.04120855605846, 49.22172359520339], [-123.04120855465375, 49.221723557423765], [-123.04121379015623, 49.221621749792234], [-123.04123831894447, 49.22116001742077], [-123.04126395229558, 49.22068123047767]] }","[-123.04120855605846, 49.22172359520339], [-123.04120855465375, 49.221723557423765], [-123.04121379015623, 49.221621749792234], [-123.04123831894447, 49.22116001742077], [-123.04126395229558, 49.22068123047767]",0,https://www.google.com/maps/place/49.22120240590703 -123.04123612117624
1274,294908,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,470,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,530,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,15.0428201,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22367758831797, -123.04110362230026","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.0411000623416, 49.22374520520423], [-123.0411071822589, 49.2236099714317]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.0411000623416, 49.22374520520423], [-123.0411071822589, 49.2236099714317]] }","[-123.0411000623416, 49.22374520520423], [-123.0411071822589, 49.2236099714317]",0,https://www.google.com/maps/place/49.22367758831797 -123.04110362230026
2997,295695,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,Yes,2009, , , ,469,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,529,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,39.87355289,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22403696413311, -123.0410844089628","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04107468031205, 49.22421618747354], [-123.04109413761357, 49.22385774079269]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04107468031205, 49.22421618747354], [-123.04109413761357, 49.22385774079269]] }","[-123.04107468031205, 49.22421618747354], [-123.04109413761357, 49.22385774079269]",0,https://www.google.com/maps/place/49.22403696413311 -123.0410844089628
1543,295732,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,468,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,528,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,13.76880463,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.223232826896634, -123.04112719977964","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.0411240985449, 49.223294720885136], [-123.0411300360287, 49.22317620522585], [-123.04113032005527, 49.22317093389807]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.0411240985449, 49.223294720885136], [-123.0411300360287, 49.22317620522585], [-123.04113032005527, 49.22317093389807]] }","[-123.0411240985449, 49.223294720885136], [-123.0411300360287, 49.22317620522585], [-123.04113032005527, 49.22317093389807]",0,https://www.google.com/maps/place/49.223232826896634 -123.04112719977964
327,295733,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,467,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,527,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,55.7310252,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22043072571577, -123.04127730719016","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04126395229558, 49.22068123047767], [-123.04126395913498, 49.220681198092244], [-123.04129065700714, 49.220180220286494]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04126395229558, 49.22068123047767], [-123.04126395913498, 49.220681198092244], [-123.04129065700714, 49.220180220286494]] }","[-123.04126395229558, 49.22068123047767], [-123.04126395913498, 49.220681198092244], [-123.04129065700714, 49.220180220286494]",0,https://www.google.com/maps/place/49.22043072571577 -123.04127730719016
3007,295731,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,466,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,526,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,35.06796666,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22345235672736, -123.04111584030412","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.0411071822589, 49.2236099714317], [-123.0411184514854, 49.22340743089299], [-123.0411240985449, 49.223294720885136]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.0411071822589, 49.2236099714317], [-123.0411184514854, 49.22340743089299], [-123.0411240985449, 49.223294720885136]] }","[-123.0411071822589, 49.2236099714317], [-123.0411184514854, 49.22340743089299], [-123.0411240985449, 49.223294720885136]",0,https://www.google.com/maps/place/49.22345235672736 -123.04111584030412
1105,298065,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009, , , ,465,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,525,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,24.55418475,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.22306056659905, -123.04113625396002","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04113032005527, 49.22317093389807], [-123.04114218786475, 49.22295019930004]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04113032005527, 49.22317093389807], [-123.04114218786475, 49.22295019930004]] }","[-123.04113032005527, 49.22317093389807], [-123.04114218786475, 49.22295019930004]",0,https://www.google.com/maps/place/49.22306056659905 -123.04113625396002
639,296637,Kerr,Kerr,Painted Lanes,NB,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,Yes,2009, , , ,464,VAN-R46,N,COMPLETE,N,No Upgrades in period,No,Y,524,Y,Install from E49th Ave,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,18.75577147,Sec Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, parking adjascent, no apparent upgrades: https://www.google.com/maps/@49.2227551,-123.0411544,3a,90y,360.08h,62.23t/data=!3m7!1e1!3m5!1s-tFODsEMKw42KjAnLSxgeQ!2e0!5s20181001T000000!7i16384!8i8192 . Install occurred between Jul 2009 and Aug",ORIG,N,PL,PL, ,2009,2009, , , ,N, , , ,,,, , , , , ,, , , ,"49.2246576195746, -123.04105120566476","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04104671312976, 49.224741924794756], [-123.04105569819974, 49.22457331435444]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04104671312976, 49.224741924794756], [-123.04105569819974, 49.22457331435444]] }","[-123.04104671312976, 49.224741924794756], [-123.04105569819974, 49.22457331435444]",0,https://www.google.com/maps/place/49.2246576195746 -123.04105120566476
317,295693,Kerr,Kerr,Painted Lanes,PBT,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009,Parking removed and paint buffer added in 2019,2019,Northbound - Some parking on traffic side of buffer,462,VAN-R46,N,COMPLETE,N,Upgrades in period: No change in type,No,Y,523,Y,Install from Rosemont,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,86.23905761,Sec Arterial,Yes,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, up to 2019: https://www.google.com/maps/@49.2155944,-123.0415014,3a,75y,359.56h,72.71t/data=!3m7!1e1!3m5!1sw0Bx_m7CcKPj_6DQbyhUUA!2e0!5s20180601T000000!7i16384!8i8192 . Completed between Jul 2009 and Aug 2011, will pick ORIG yr.",ORIG,N,PL,PL, ,2009,2009,PLtoBUF,"Upgrade to PBBL, See in process of being painted on Sept 2019: https://www.google.com/maps/@49.2155342,-123.041679,3a,75y,43.7h,77.01t/data=!3m7!1e1!3m5!1sbTjhzwqoRHEHTZLwjr5BJQ!2e0!5s20190901T000000!7i16384!8i8194", ,N,BUF,PBBL,19-Sep,2019,2019,2019, , , , , ,, ,Parking removed and paint buffer added in 2019,Northbound - Some parking on traffic side of buffer,"49.21342514320956, -123.04160847758749","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04159031458755, 49.21381283293932], [-123.04162664058742, 49.2130374534798]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04159031458755, 49.21381283293932], [-123.04162664058742, 49.2130374534798]] }","[-123.04159031458755, 49.21381283293932], [-123.04162664058742, 49.2130374534798]",0,https://www.google.com/maps/place/49.21342514320956 -123.04160847758749
1836,296635,Kerr,Kerr,Painted Lanes,PBT,Active,Sec Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009,Parking removed and paint buffer added in 2019,2019, ,455,VAN-R46,N,COMPLETE,N,Upgrades in period: No change in type,No,Y,522,Y,Install from Rosemont,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,551.0815428,Sec Arterial,Yes,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, up to 2019: https://www.google.com/maps/@49.2155944,-123.0415014,3a,75y,359.56h,72.71t/data=!3m7!1e1!3m5!1sw0Bx_m7CcKPj_6DQbyhUUA!2e0!5s20180601T000000!7i16384!8i8192 . Completed between Jul 2009 and Aug 2011, will pick ORIG yr.",ORIG,N,PL,PL, ,2009,2009,PLtoBUF,"Upgrade to PBBL, See in process of being painted on Sept 2019: https://www.google.com/maps/@49.2155342,-123.041679,3a,75y,43.7h,77.01t/data=!3m7!1e1!3m5!1sbTjhzwqoRHEHTZLwjr5BJQ!2e0!5s20190901T000000!7i16384!8i8193", ,N,BUF,PBBL,19-Sep,2019,2019,2019, , , , , ,, ,Parking removed and paint buffer added in 2019, ,"49.21056466644452, -123.04189122766611","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04162664058742, 49.2130374534798], [-123.0417125645951, 49.21120401076315], [-123.04171725901193, 49.21112091061439], [-123.04171726035617, 49.21112087643184], [-123.04172419144","{ ""type"": ""LineString"", ""coordinates"": [[-123.04162664058742, 49.2130374534798], [-123.0417125645951, 49.21120401076315], [-123.04171725901193, 49.21112091061439], [-123.04171726035617, 49.21112087643184], [-123.04172419144064, 49.21103784743605], [-123.","[-123.04162664058742, 49.2130374534798], [-123.0417125645951, 49.21120401076315], [-123.04171725901193, 49.21112091061439], [-123.04171726035617, 49.21112087643184], [-123.04172419144064, 49.21103784743605], [-123.04172419552636, 49.21103780785533], [-12",0,https://www.google.com/maps/place/49.21056466644452 -123.04189122766611
316,295692,Kerr,Kerr,Painted Lanes,PBT,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2009,Parking Removed and pain buffer added in 2019,2019,Northbound - some parking on traffic side of buffer,453,VAN-R46,N,COMPLETE,N,Upgrades in period: No change in type,No,Y,521,Y,Install from Rosemont,Kerr,Kerr,Kerr,Kerr St.,Install to SE Marine Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,189.9484208,Arterial,Yes,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, up to 2019: https://www.google.com/maps/@49.2155944,-123.0415014,3a,75y,359.56h,72.71t/data=!3m7!1e1!3m5!1sw0Bx_m7CcKPj_6DQbyhUUA!2e0!5s20180601T000000!7i16384!8i8192 . Completed between Jul 2009 and Aug 2011, will pick ORIG yr.",ORIG,N,PL,PL, ,2009,2009,PLtoBUF,"Upgrade to PBBL, See in process of being painted on Sept 2019: https://www.google.com/maps/@49.2155342,-123.041679,3a,75y,43.7h,77.01t/data=!3m7!1e1!3m5!1sbTjhzwqoRHEHTZLwjr5BJQ!2e0!5s20190901T000000!7i16384!8i8192", ,N,BUF,PBBL,19-Sep,2019,2019,2019, , , , , ,, ,Parking Removed and pain buffer added in 2019,Northbound - some parking on traffic side of buffer,"49.214666750258544, -123.04155039230349","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04151045413575, 49.21552066967016], [-123.04159032835459, 49.21381287611171], [-123.04159031458755, 49.21381283293932]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04151045413575, 49.21552066967016], [-123.04159032835459, 49.21381287611171], [-123.04159031458755, 49.21381283293932]] }","[-123.04151045413575, 49.21552066967016], [-123.04159032835459, 49.21381287611171], [-123.04159031458755, 49.21381283293932]",0,https://www.google.com/maps/place/49.214666750258544 -123.04155039230349
