id,street,status,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,geometry_crs,geometry,install_type2,verify_final_type,verify_final_year
294955,Hawks,Active,Residential,Local,2015,Local Street,2015,,LSB,,,,,,,,,,,Local Street,0.01652215419157462,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0871 49.28356, -123.0871 49.28341)",LSB,,
294956,Island Park Walk,Active,Residential,Local,2007,Local Street,2007,,LSB,,,,,,,,,,,Local Street,0.02787651969413541,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1398 49.27114, -123.1394 49.27121)",LSB,,
294959,E 14th Ave,Active,Residential,Local,2018,Local Street,2018,,LSB,,,,,,,,,,,Local Street,0.0986026734594433,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1045 49.25845, -123.1032 49.25843)",LSB,,
294960,E 14th Ave,Active,Residential,Local,2018,Local Street,2018,,LSB,,,,,,,,,,,Local Street,0.041990208331245976,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1051 49.25846, -123.1051 49.25846, -123.1045 49.25845)",LSB,,
294961,E 14th Ave,Active,Residential,Local,2018,Local Street,2018,,LSB,,,,,,,,,,,Local Street,0.04819739437474657,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1024 49.25842, -123.1018 49.2584)",LSB,,
294964,Prince Edward,Active,Residential,Local,2019,Local Street,2019,,LSB,,,,,,,,,,,Local Street,0.0980890527346473,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0969 49.24566, -123.0969 49.24477)",LSB,,
294965,Prince Edward,Active,Residential,Local,2019,Local Street,2019,,LSB,,,,,,,,,,,Local Street,0.050221033341928234,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0967 49.25156, -123.0967 49.25111)",LSB,,
294966,Prince Edward,Active,Residential,Local,2019,Local Street,2019,,LSB,,,,,,,,,,,Local Street,0.049799693842786256,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0966 49.25292, -123.0966 49.25247)",LSB,,
294976,NW Marine Dr,Active,Sec Arterial,Collector,1990,Painted Lanes,1990,,None,"This install shows no bikeways, shared road, section near lake has lanes, but it is likely used for car parking (e.g., https://www.google.com/maps/@49.273779,-123.2057008,3a,41.2y,6.48h,82.36t/data=!3m7!1e1!3m5!1ssPPKgRYsQhLazBzLlk0RSg!2e0!5s20070901T000",2017,Sept-Dec 2017,PL,"PL both sides, installed 2017 (sat data suggests between Sept and December 2017): https://www.google.com/maps/@49.272387,-123.2043683,3a,75y,116.11h,75.9t/data=!3m7!1e1!3m5!1ssDtL7iedxUMK3bGqCjFneQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv",,,,,,,0.3350870314059758,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2014 49.26889, -123.2018 49.26906, -123.202 49.26916, -123.2021 49.26929, -123.2021 49.26929, -123.2022 49.26939, -123.2023 49.26951, -123.2023 49.26961, -123.2023 49.26973, -123.2023 49.26986, -123.2023 49.27, -123.2023 49.27, -123.2023 49.27, -123.2023 49.27006, -123.2023 49.27006, -123.2023 49.27006, -123.2023 49.27015, -123.2023 49.27036, -123.2022 49.27053, -123.2022 49.27068, -123.2022 49.27081, -123.2022 49.2709, -123.2022 49.27102, -123.2023 49.27111, -123.2023 49.27123, -123.2023 49.27123, -123.2024 49.27127, -123.2024 49.27133, -123.2025 49.27137, -123.2025 49.27142, -123.2026 49.27148, -123.2026 49.27148, -123.2026 49.27148, -123.2026 49.27151, -123.2027 49.27154, -123.2027 49.27157)",PL,PL,2017
294978,Spyglass Place,Active,Residential,Local,2010,Local Street,2010,,LSB,,,,,,,,,,,Local Street,0.13012009627707488,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1153 49.26793, -123.1152 49.2691)",LSB,,
294980,Denman,Active,Arterial,Arterial,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.07122114622544432,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1331 49.29305, -123.1331 49.29305, -123.1324 49.29352)",LSB,,
294981,Point Grey Rd,Active,Residential,Local,1990,Local Street,1990,,LSB,,,,,,,,,,,Local Street,0.17424178063869022,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.162 49.27357, -123.163 49.27359, -123.164 49.2736, -123.1643 49.27342, -123.1643 49.27342)",LSB,,
294984,Trafalgar,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.04669477066956692,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1646 49.26658, -123.1646 49.26617)",LSB,,
294986,Trafalgar,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.024824516688495925,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1645 49.26787, -123.1645 49.26764)",LSB,,
294987,Trafalgar,Active,Residential,Local,2005,Local Street,2005,,LSB,,,,,,,,,,,Local Street,0.0450443139613555,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1644 49.27229, -123.1644 49.27188)",LSB,,
294988,Trafalgar,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.0503065909286323,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1647 49.26223, -123.1648 49.26177, -123.1648 49.26177)",LSB,,
294990,Trafalgar,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.050326226626771185,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1649 49.25861, -123.1649 49.25861, -123.1649 49.25841, -123.1649 49.25815)",LSB,,
294991,York Ave,Active,Residential,Local,2014,Local Street,2014,,LSB,,,,,,,,,,,Local Street,0.03849701777058455,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1657 49.2719, -123.1657 49.2719, -123.1662 49.27191)",LSB,,
294994,Duchess,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.057166288455120666,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0489 49.24248, -123.0493 49.24205)",LSB,,
294997,Wales,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.039759961354804876,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0516 49.23028, -123.0516 49.22993)",LSB,,
295000,Duchess,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.013218604999201312,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0521 49.23976, -123.0522 49.23966)",LSB,,
295001,Duchess,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.043052109328499205,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0522 49.23966, -123.0526 49.23933)",LSB,,
295003,Wall,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.0696703172754811,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0422 49.2897, -123.0417 49.28935, -123.0417 49.28932, -123.0415 49.28924)",LSB,,
295007,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.054857917392886216,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0801 49.22435, -123.0801 49.22385)",LSB,,
295010,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.04805852155464862,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0799 49.21154, -123.0799 49.2111, -123.0799 49.2111)",LSB,,
295011,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.04792172773760564,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0801 49.21465, -123.0801 49.21422)",LSB,,
295017,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.2633384470516176,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1682 49.21585, -123.1682 49.21585, -123.1681 49.21583, -123.1681 49.21578, -123.1681 49.21574, -123.168 49.21566, -123.1678 49.21559, -123.1678 49.21559, -123.1675 49.21553, -123.1671 49.21544, -123.1671 49.21544, -123.1666 49.21532, -123.1657 49.21503, -123.1653 49.21488, -123.1651 49.21478)",,,
295021,SE Marine Drive,Active,Arterial,Arterial,2003,Shared Lanes,,,,,,,,,,,,,,,0.0513271433991475,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0778 49.21109, -123.0778 49.21109, -123.0771 49.21108)",SR,,
295024,Quebec,Active,Arterial,Arterial,2013,Protected Bike Lanes,2009,,PL,"PL both sides: https://www.google.com/maps/@49.2764539,-123.1024607,3a,90y,260.21h,63.1t/data=!3m7!1e1!3m5!1sg7SHHJaXJTLy9VF8qO2nGQ!2e0!5s20110901T000000!7i13312!8i6656 . PL added between April 2009 and Sep 2011, will go with ORIG yr",2013,13-Sep,PBL,"PBL  1way, both sides, section of intersction has PBBL but later turns into PBL, not to be confused with PBL & PBBL design. Same as other quebec Ave installations: https://web.archive.org/web/20150606015711/https://vancouver.ca/files/cov/adanac-bikeway-c",,,,,,,0.025652776843582758,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1021 49.27681, -123.1022 49.27667, -123.1023 49.27662, -123.1023 49.2766)",PBL,PBL,2013
295029,E 22nd Ave,Active,Collector,Collector,2009,Painted Lanes,2009,,PL,"PL both sides of road, parking adjascent, no apparent upgrade since 2009: https://www.google.com/maps/@49.2506731,-123.0455951,3a,75y,263.52h,86.03t/data=!3m7!1e1!3m5!1sTEIxBAcGvngyYArHEPh-iQ!2e0!5s20110801T000000!7i13312!8i6656 . Completed between May 2",,,,,,,,,,,0.13253655140490492,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0489 49.25066, -123.0473 49.25064, -123.0471 49.25064)",PL,PL,2009
295030,W 64th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.1731376695345085,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1178 49.21233, -123.1202 49.21239, -123.1202 49.21239)",LSB,,
295033,W 41st Ave,Active,Arterial,Arterial,2009,Painted Lanes,2009,Aug-Sept 2009,PL,"Painted Lane, 1 side 1 way. Completed sometime between Aug-Sept 2009 according to google earth (714 W 41st Ave)",2020,20-Jan,None,"Changed to shared bus/bike lane during certain hours, marked SSNDL: https://www.google.com/maps/@49.233705,-123.1216836,3a,75y,269.11h,67.01t/data=!3m7!1e1!3m5!1sDqFzZgZBSD4mzpge2eL_rw!2e0!5s20190501T000000!7i16384!8i8192 Said to be completed in Summer 2",,,,,,,0.033035624856408104,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1209 49.23371, -123.1214 49.23372)",PL,None,2020
295039,Cambie,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,June-August 2016,PBL,"Upgrade occured after 06/2016 as seen through google street view and completed prior to August 2016 according to satellite history (looking at paint markings that denote completion of project: https://www.google.com/maps/@49.2814859,-123.1100244,3a,70.9y",,,,,,,,,,,0.06741423579007393,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1109 49.2809, -123.1115 49.28047)",PBL,PBL,2016
295040,Smithe,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,16-Aug,PBL,"Installed 2016, no infrastructure before, no upgrades since: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8192 August 2016: https://www.cbc.ca/news/",,,,No upgrade seen,,,,,,,0.04956843512158313,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1185 49.27841, -123.119 49.27873)",PBL,PBL,2016
295041,Nelson,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,16-Jun,PBL,"one way PBL-1, one side of road only, road is one-way as well. Installed 2016, no upgrades since: https://www.google.com/maps/@49.2769864,-123.1195395,3a,75y,122.57h,59.91t/data=!3m7!1e1!3m5!1sTrSBqksRXXtS_HC_T_nzHA!2e0!5s20170601T000000!7i13312!8i6656.",,,,,,,,,,,0.09929399514412243,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1172 49.27547, -123.1181 49.2761)",PBL,PBL,2016
295044,W 45th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.15539775173698012,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1109 49.22963, -123.113 49.2297)",LSB,,
295047,W 46th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.07542068899328407,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1251 49.22919, -123.1261 49.22923, -123.1261 49.22923)",LSB,,
295048,W 46th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.028918115844813394,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1286 49.22932, -123.129 49.22933)",LSB,,
295049,W 46th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.028881757207981324,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1282 49.2293, -123.1282 49.2293, -123.1286 49.22932)",LSB,,
295053,W 45th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.06580694638727212,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1416 49.23064, -123.1425 49.23066)",LSB,,
295057,Wales,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.010478225239397494,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0518 49.23897, -123.0518 49.23887)",LSB,,
295060,W 10th Ave,Active,Residential,Local,2004,Protected Bike Lanes,2009,2009,PBL,"PBL-1 , both sides of road, no upgrades since: https://www.google.com/maps/@49.2622541,-123.1146006,3a,75y,97.1h,62.43t/data=!3m7!1e1!3m5!1sh2gwcfKMNc-TwOaq2HtX6Q!2e0!5s20110801T000000!7i13312!8i6656 . Seen under construction May 2009. seen completed thr",,,,,,,,,,,0.08956337322515763,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1137 49.26223, -123.1149 49.26225)",PBL,PBL,2009
295062,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.10055696408706824,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1059 49.22765, -123.1059 49.22674)",LSB,,
295072,Lakewood,Active,Residential,Local,1997,Local Street,1997,,LSB,,,,,,,,,,,Local Street,0.019346842385246883,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0618 49.27462, -123.0618 49.27479)",LSB,,
295075,Pacific St,Active,Arterial,Arterial,2003,Protected Bike Lanes,2009,April-Aug 2009,PL,"PL, 1 way, only on south side, likely installed in 2010: https://www.google.com/maps/@49.275566,-123.1304553,3a,75y,119.95h,60.41t/data=!3m7!1e1!3m5!1scePNZmehmmfH-SoOZRqJ8g!2e0!5s20110801T000000!7i13312!8i6656. No infra seen April 2009: https://www.goog",2020,,PBL,"PBL only on one side of road, south side: https://www.google.com/maps/@49.2748372,-123.1289873,3a,90y,162.08h,82.39t/data=!3m6!1e1!3m4!1sWo8kb0nQypD1Dr0iq2OXhA!2e0!7i16384!8i8193, completed around 2020: https://www.google.com/maps/@49.2749591,-123.129202",,,,,,,0.0286464506892296,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1299 49.27535, -123.1299 49.27536, -123.1301 49.27549, -123.1302 49.27554)",PBL,PBL,2020
295077,Off Street,Active,Off-street,Off-street,1999,Protected Bike Lanes,,,,,,,,,,,,,,,0.14526225169447404,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1032 49.27558, -123.1026 49.27556, -123.1026 49.27593, -123.1029 49.27626, -123.1028 49.27634)",,,
295079,Off Street,Active,Off-street,Off-street,2014,Protected Bike Lanes,,,,,,,,,,,,,,,0.028017533468689307,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0349 49.28127, -123.0349 49.28152)",,,
295080,Off Street,Active,Off-street,Off-street,2014,Protected Bike Lanes,,,,,,,,,,,,,,,0.32730690020795383,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0349 49.28152, -123.0349 49.28152, -123.0349 49.28159, -123.0349 49.28318, -123.0348 49.28337, -123.0346 49.2835, -123.0343 49.28359, -123.0341 49.28366, -123.0339 49.28378, -123.0337 49.28388, -123.0335 49.28403)",,,
295084,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.06280117688004615,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1947 49.26536, -123.1948 49.26537, -123.1956 49.26538, -123.1956 49.26538)",LSB,,
295085,McNicoll,Active,Residential,Local,2007,Local Street,2007,,LSB,,,,,,,,,,,Local Street,0.07430639339147323,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1511 49.27627, -123.1501 49.27626)",LSB,,
295087,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.23157532576436018,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.192 49.27011, -123.192 49.27014, -123.1921 49.2702, -123.1921 49.27054, -123.1921 49.27076, -123.1921 49.27082, -123.1921 49.27082, -123.1922 49.27087, -123.1926 49.27113, -123.1927 49.27124, -123.1927 49.27124, -123.1929 49.27135, -123.1929 49.27135, -123.193 49.27144, -123.1931 49.2715, -123.1933 49.27165, -123.1933 49.27165, -123.1936 49.27177)",,,
295089,Clark,Active,Off-street,Off-street,2009,Protected Bike Lanes,,,,,,,,,,,,,,,0.02483267824931896,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0774 49.26627, -123.0774 49.26604, -123.0774 49.26604)",,,
295090,St. Catherines,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.05036619427272636,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0852 49.26475, -123.0852 49.26475, -123.0852 49.2643)",LSB,,
295091,W 5th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.14037281899418058,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1048 49.26648, -123.1067 49.26652)",LSB,,
295094,E 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.07742545858918463,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0852 49.2643, -123.0852 49.2643, -123.0841 49.26429)",LSB,,
295099,E 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.0435451527523316,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0755 49.26422, -123.0749 49.26422)",LSB,,
295101,E 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.03548540858957231,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0741 49.26421, -123.0736 49.2642)",LSB,,
295104,E 6th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.07848063756078195,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0902 49.26524, -123.0891 49.26523)",LSB,,
295110,W 45th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.019081980256641307,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1551 49.23085, -123.1554 49.23086)",LSB,,
295112,Slocan,Active,Sec Arterial,Collector,1998,Shared Lanes,,,,,,,,,,,,,,,0.05463546505331026,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.25066, -123.0496 49.25017, -123.0496 49.25017)",SR,,
295122,Earles,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.02370419925429642,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0488 49.23159, -123.0488 49.23138)",LSB,,
295125,Vivian St,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.05876885565915988,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0503 49.2243, -123.0504 49.22377, -123.0504 49.22377)",LSB,,
295131,Woodland Drive,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.03540721438757162,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0736 49.2614, -123.0737 49.26108, -123.0737 49.26108)",LSB,,
295132,Woodland Drive,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.027102291595678955,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0737 49.26017, -123.0737 49.26004, -123.0737 49.25993, -123.0737 49.25993)",LSB,,
295135,W Kent Ave North,Active,Residential,Local,2009,Protected Bike Lanes,2009,,None,"Decided to group with obs 750/751 given same upgrade date and prior installation being a sharrow (SSNDL): PRIOR: https://www.google.com/maps/@49.2057595,-123.1189752,3a,75y,111.7h,68.48t/data=!3m7!1e1!3m5!1sCCPGuVd-47vLy8E5nySJAg!2e0!5s20140501T000000!7i",2014,14-Jul,PBL,"upgraded in 2014 to PBL-2 way, both obs 750/751:: determined through google satellite history to be July 2014 https://www.google.com/maps/@49.2057876,-123.1191768,3a,75y,104.72h,82.23t/data=!3m7!1e1!3m5!1siyiQN3FL-qpyt2kpQWduBQ!2e0!5s20150801T000000!7i13",,,,,,,0.13249475683303855,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1173 49.20607, -123.1191 49.20575)",PBL,PBL,2014
295136,W Kent Ave South,Active,Sec Arterial,Collector,2010,Protected Bike Lanes,2010,,None,"Decided to group with obs 750/751 given same upgrade date and prior installation being a sharrow (SSNDL): PRIOR: https://www.google.com/maps/@49.2057595,-123.1189752,3a,75y,111.7h,68.48t/data=!3m7!1e1!3m5!1sCCPGuVd-47vLy8E5nySJAg!2e0!5s20140501T000000!7i",2014,14-Jul,PBL,"upgraded in 2014 to PBL-2 way, both obs 750/751:: determined through google satellite history to be July 2014 https://www.google.com/maps/@49.2057876,-123.1191768,3a,75y,104.72h,82.23t/data=!3m7!1e1!3m5!1siyiQN3FL-qpyt2kpQWduBQ!2e0!5s20150801T000000!7i13",,,,,,,0.12405740453262704,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1191 49.20546, -123.1187 49.20552, -123.1183 49.20557, -123.1183 49.20557, -123.1179 49.20563, -123.1174 49.20568)",PBL,PBL,2014
295138,Heather,Active,Residential,Local,1997,Local Street,1997,,LSB,,,,,,,,,,,Local Street,0.05122246906689495,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.12 49.25953, -123.12 49.25907)",LSB,,
295148,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.3857267321582479,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1247 49.27209, -123.1246 49.2721, -123.1243 49.27209, -123.124 49.27212, -123.1237 49.27219, -123.1235 49.27218, -123.1234 49.27211, -123.1216 49.27097, -123.1215 49.27094, -123.1215 49.27093, -123.1212 49.27093, -123.1212 49.27094, -123.1211 49.27097, -123.1205 49.27137)",,,
